"id","attr_time","attr_x","attr_y","attr_z"
"563","1518805815565","-0.0958595","0.0833645","0.227911"
"564","1518805815576","-0.00198622","0.0800995","0.180413"
"565","1518805815586","0.0769432","-0.00679091","0.151992"
"566","1518805815596","0.107525","-0.0265024","0.0679617"
"567","1518805815605","0.185622","0.0266836","-0.0414019"
"568","1518805815616","0.127428","0.105625","-0.0656834"
"569","1518805815625","0.032987","0.191764","0.010663"
"570","1518805815636","0.0244742","0.147665","0.110047"
"571","1518805815646","0.0674648","0.0606692","0.0995312"
"572","1518805815656","0.101857","-0.00509638","0.087286"
"573","1518805815665","0.117879","-0.0385547","0.156023"
"574","1518805815675","0.101965","0.00746468","0.172705"
"575","1518805815685","0.0873181","0.0193797","0.149656"
"576","1518805815695","0.0985858","0.0289117","0.0526857"
"577","1518805815705","0.0654607","0.0269602","-0.0421305"
"578","1518805815715","0.0791844","-0.00524774","-0.0911665"
"579","1518805815725","0.0633475","-0.0750687","-0.10358"
"580","1518805815735","0.0372701","-0.0543087","-0.0809498"
"581","1518805815745","0.0317315","-0.10474","-0.127969"
"582","1518805815755","-0.0282466","-0.0991157","-0.234539"
"583","1518805815765","-0.0494131","-0.0984467","-0.262332"
"584","1518805815775","-0.0471922","-0.0347027","-0.280736"
"585","1518805815785","-0.079893","0.0622626","-0.305037"
"586","1518805815795","-0.119462","0.0708797","-0.163582"
"587","1518805815805","-0.135793","-0.00267428","-0.0408411"
"588","1518805815815","-0.0320177","-0.0825871","0.0190439"
