"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"4342","1518810972573","294.851","-0.315482","0.700892"
"4343","1518810972581","294.851","-0.315964","0.701201"
"4344","1518810972592","294.851","-0.315964","0.701201"
"4345","1518810972601","294.851","-0.316501","0.701"
"4346","1518810972612","294.851","-0.317029","0.700385"
"4347","1518810972622","294.851","-0.31762","0.699674"
"4348","1518810972633","294.851","-0.317982","0.698682"
"4349","1518810972642","294.851","-0.318317","0.697944"
"4350","1518810972653","294.851","-0.318679","0.696952"
"4351","1518810972661","294.851","-0.318848","0.695836"
"4352","1518810972672","294.851","-0.318859","0.694755"
"4353","1518810972681","294.851","-0.318773","0.693612"
"4354","1518810972693","294.851","-0.318564","0.692662"
"4355","1518810972701","294.851","-0.318135","0.691844"
"4356","1518810972712","294.851","-0.317995","0.691211"
"4357","1518810972721","294.851","-0.317996","0.691211"
"4358","1518810972732","294.851","-0.317995","0.691211"
"4359","1518810972741","294.851","-0.317996","0.691211"
"4360","1518810972753","294.851","-0.317995","0.691211"
"4361","1518810972761","294.851","-0.317996","0.691211"
"4362","1518810972772","294.851","-0.317995","0.691211"
"4363","1518810972781","294.851","-0.317996","0.691211"
"4364","1518810972792","294.851","-0.317995","0.691211"
"4365","1518810972801","294.851","-0.317996","0.691211"
"4366","1518810972817","294.851","-0.317995","0.691211"
"4367","1518810972823","294.851","-0.317996","0.691211"
"4368","1518810972833","294.851","-0.317995","0.691211"
"4369","1518810972841","294.851","-0.317996","0.691211"
"4370","1518810972852","294.851","-0.317995","0.691211"
"4371","1518810972861","294.851","-0.317996","0.691211"
"4372","1518810972873","294.851","-0.317601","0.690552"
"4373","1518810972880","294.851","-0.317049","0.689926"
"4374","1518810972892","294.851","-0.316338","0.689336"
"4375","1518810972901","294.851","-0.315944","0.688676"
"4376","1518810972912","294.851","-0.315453","0.687955"
"4377","1518810972921","294.851","-0.315278","0.687163"
"4378","1518810972933","294.851","-0.315139","0.68653"
"4379","1518810972943","294.851","-0.315158","0.685862"
"4380","1518810972952","294.851","-0.315158","0.685862"
"4381","1518810972960","294.851","-0.315158","0.685862"
"4382","1518810972971","294.851","-0.315158","0.685862"
"4383","1518810972979","294.851","-0.315158","0.685862"
"4384","1518810972991","294.851","-0.315158","0.685862"
"4385","1518810972999","294.851","-0.315158","0.685862"
"4386","1518810973010","294.851","-0.315158","0.685862"
"4387","1518810973021","294.851","-0.31586","0.686039"
"4388","1518810973032","294.851","-0.31586","0.686039"
"4389","1518810973041","294.851","-0.31586","0.686039"
"4390","1518810973052","294.851","-0.31586","0.686039"
"4391","1518810973061","294.851","-0.31586","0.686039"
"4392","1518810973072","294.851","-0.31586","0.686039"
"4393","1518810973081","294.851","-0.31586","0.686039"
"4394","1518810973092","294.851","-0.31586","0.686039"
"4395","1518810973101","294.851","-0.31586","0.686039"
"4396","1518810973113","294.851","-0.315563","0.685441"
"4397","1518810973121","294.851","-0.315485","0.684711"
"4398","1518810973132","294.851","-0.315407","0.683982"
"4399","1518810973141","294.851","-0.315488","0.683217"
"4400","1518810973152","294.851","-0.31563","0.682356"
"4401","1518810973161","294.851","-0.315965","0.681619"
"4402","1518810973176","294.851","-0.316362","0.680784"
"4403","1518810973181","294.851","-0.31667","0.680301"
"4404","1518810973192","294.851","-0.317172","0.679942"
"4405","1518810973201","294.851","-0.317172","0.679942"
"4406","1518810973212","294.851","-0.317172","0.679942"
"4407","1518810973222","294.851","-0.317172","0.679942"
"4408","1518810973233","294.851","-0.317682","0.679996"
"4409","1518810973241","294.851","-0.318261","0.680366"
"4410","1518810973252","294.851","-0.318779","0.680833"
"4411","1518810973261","294.851","-0.318779","0.680833"
"4412","1518810973272","294.851","-0.318779","0.680833"
"4413","1518810973281","294.851","-0.318779","0.680833"
"4414","1518810973293","294.851","-0.318779","0.680833"
"4415","1518810973302","294.851","-0.318779","0.680833"
"4416","1518810973312","294.851","-0.318779","0.680833"
"4417","1518810973321","294.851","-0.318763","0.680006"
"4418","1518810973332","294.851","-0.318897","0.678732"
"4419","1518810973341","294.851","-0.318811","0.67759"
"4420","1518810973353","294.851","-0.318918","0.67657"
"4421","1518810973360","294.851","-0.319087","0.675454"
"4422","1518810973372","294.851","-0.319292","0.674497"
"4423","1518810973381","294.851","-0.319689","0.673663"
"4424","1518810973392","294.851","-0.319962","0.673022"
"4425","1518810973401","294.851","-0.320367","0.6726"
"4426","1518810973413","294.851","-0.320367","0.6726"
"4427","1518810973421","294.851","-0.320367","0.6726"
"4428","1518810973432","294.851","-0.320947","0.672971"
"4429","1518810973441","294.851","-0.321473","0.67385"
"4430","1518810973453","294.851","-0.321964","0.674571"
"4431","1518810973461","294.851","-0.322551","0.675354"
"4432","1518810973473","294.851","-0.323007","0.675918"
"4433","1518810973481","294.851","-0.323463","0.676481"
"4434","1518810973493","294.851","-0.323463","0.676481"
"4435","1518810973501","294.851","-0.323463","0.676481"
"4436","1518810973511","294.851","-0.323463","0.676481"
"4437","1518810973521","294.851","-0.323463","0.676481"
"4438","1518810973531","294.851","-0.323894","0.675805"
"4439","1518810973541","294.851","-0.324133","0.675006"
"4440","1518810973551","294.851","-0.324496","0.674014"
"4441","1518810973561","294.851","-0.32492","0.672925"
"4442","1518810973571","294.851","-0.325343","0.671836"
"4443","1518810973581","294.851","-0.325767","0.670746"
"4444","1518810973592","294.851","-0.326129","0.669754"
"4445","1518810973601","294.851","-0.3265","0.669174"
"4446","1518810973612","294.851","-0.326966","0.668657"
"4447","1518810973623","294.851","-0.326966","0.668657"
"4448","1518810973631","294.851","-0.326966","0.668657"
"4449","1518810973641","294.851","-0.326966","0.668657"
"4450","1518810973652","294.851","-0.326966","0.668657"
"4451","1518810973661","294.851","-0.327484","0.669124"
"4452","1518810973671","294.851","-0.32794","0.669687"
"4453","1518810973681","294.851","-0.328361","0.670092"
"4454","1518810973691","294.851","-0.328879","0.670559"
"4455","1518810973701","294.851","-0.328879","0.670559"
"4456","1518810973711","294.851","-0.328879","0.670559"
"4457","1518810973720","294.851","-0.328879","0.670559"
"4458","1518810973732","294.851","-0.328879","0.670559"
"4459","1518810973741","294.851","-0.328879","0.670559"
"4460","1518810973751","294.851","-0.329276","0.669724"
"4461","1518810973761","294.851","-0.329638","0.668732"
"4462","1518810973771","294.851","-0.329903","0.667678"
"4463","1518810973781","294.851","-0.330011","0.666658"
"4464","1518810973791","294.851","-0.33018","0.665542"
"4465","1518810973801","294.851","-0.330384","0.664585"
"4466","1518810973815","294.851","-0.330649","0.663531"
"4467","1518810973821","294.851","-0.33073","0.662766"
"4468","1518810973833","294.851","-0.33073","0.662766"
"4469","1518810973841","294.851","-0.33073","0.662766"
"4470","1518810973852","294.851","-0.33073","0.662766"
"4471","1518810973861","294.851","-0.33073","0.662766"
"4472","1518810973871","294.851","-0.331027","0.663364"
"4473","1518810973881","294.851","-0.331483","0.663928"
"4474","1518810973892","294.851","-0.331913","0.664746"
"4475","1518810973901","294.851","-0.332369","0.665309"
"4476","1518810973912","294.851","-0.332369","0.665309"
"4477","1518810973921","294.851","-0.332369","0.665309"
"4478","1518810973931","294.851","-0.332369","0.665309"
"4479","1518810973941","294.851","-0.332773","0.664888"
"4480","1518810973952","294.851","-0.333364","0.664177"
"4481","1518810973961","294.851","-0.333734","0.663598"
"4482","1518810973971","294.851","-0.333938","0.66264"
"4483","1518810973981","294.851","-0.334141","0.661683"
"4484","1518810973991","294.851","-0.33431","0.660567"
"4485","1518810974001","294.851","-0.334321","0.659485"
"4486","1518810974012","294.851","-0.334429","0.658466"
"4487","1518810974021","294.851","-0.334412","0.65764"
"4488","1518810974032","294.851","-0.334412","0.65764"
"4489","1518810974041","294.851","-0.334412","0.65764"
"4490","1518810974051","294.851","-0.334412","0.65764"
"4491","1518810974061","294.851","-0.334412","0.65764"
"4492","1518810974072","294.851","-0.334412","0.65764"
"4493","1518810974081","294.851","-0.334412","0.65764"
"4494","1518810974091","294.851","-0.334412","0.65764"
"4495","1518810974101","294.851","-0.334412","0.65764"
"4496","1518810974111","294.851","-0.334772","0.658142"
"4497","1518810974121","294.851","-0.335193","0.658547"
"4498","1518810974132","294.851","-0.335649","0.65911"
"4499","1518810974141","294.851","-0.335649","0.65911"
"4500","1518810974151","294.851","-0.335649","0.65911"
"4501","1518810974161","294.851","-0.335649","0.65911"
"4502","1518810974171","294.851","-0.335649","0.65911"
"4503","1518810974181","294.851","-0.335649","0.65911"
"4504","1518810974192","294.851","-0.335649","0.65911"
"4505","1518810974201","294.851","-0.335888","0.658311"
"4506","1518810974211","294.851","-0.336065","0.657608"
"4507","1518810974221","294.851","-0.336065","0.657608"
"4508","1518810974231","294.851","-0.336065","0.657608"
"4509","1518810974240","294.851","-0.336242","0.656905"
"4510","1518810974252","294.851","-0.336242","0.656905"
"4511","1518810974261","294.851","-0.336242","0.656905"
"4512","1518810974271","294.851","-0.336242","0.656905"
"4513","1518810974281","294.851","-0.336242","0.656905"
"4514","1518810974291","294.851","-0.336242","0.656905"
"4515","1518810974306","294.851","-0.336242","0.656905"
"4516","1518810974313","294.851","-0.336242","0.656905"
"4517","1518810974327","294.851","-0.336242","0.656905"
"4518","1518810974332","294.851","-0.336242","0.656905"
"4519","1518810974340","294.851","-0.336242","0.656905"
"4520","1518810974351","294.851","-0.336242","0.656905"
"4521","1518810974361","294.851","-0.336242","0.656905"
"4522","1518810974372","294.851","-0.336242","0.656905"
"4523","1518810974381","294.851","-0.336242","0.656905"
"4524","1518810974391","294.851","-0.336242","0.656905"
"4525","1518810974401","294.851","-0.336242","0.656905"
"4526","1518810974411","294.851","-0.336242","0.656905"
"4527","1518810974421","294.851","-0.336242","0.656905"
"4528","1518810974432","294.851","-0.336242","0.656905"
"4529","1518810974441","294.851","-0.336242","0.656905"
"4530","1518810974452","294.851","-0.336242","0.656905"
"4531","1518810974460","294.851","-0.336242","0.656905"
"4532","1518810974470","294.851","-0.336242","0.656905"
"4533","1518810974480","294.851","-0.336242","0.656905"
"4534","1518810974492","294.851","-0.336242","0.656905"
"4535","1518810974501","294.851","-0.336242","0.656905"
"4536","1518810974512","294.851","-0.336242","0.656905"
"4537","1518810974520","294.851","-0.336242","0.656905"
"4538","1518810974531","294.851","-0.336242","0.656905"
"4539","1518810974540","294.851","-0.336242","0.656905"
"4540","1518810974552","294.851","-0.336242","0.656905"
"4541","1518810974561","294.851","-0.336242","0.656905"
"4542","1518810974571","294.851","-0.336242","0.656905"
"4543","1518810974581","294.851","-0.336242","0.656905"
"4544","1518810974591","294.851","-0.336242","0.656905"
"4545","1518810974601","294.851","-0.336242","0.656905"
"4546","1518810974612","294.851","-0.336242","0.656905"
"4547","1518810974621","294.851","-0.336242","0.656905"
"4548","1518810974632","294.851","-0.336242","0.656905"
"4549","1518810974641","294.851","-0.335821","0.6565"
"4550","1518810974651","294.851","-0.335821","0.6565"
"4551","1518810974661","294.851","-0.335365","0.655937"
"4552","1518810974671","294.851","-0.335005","0.655435"
"4553","1518810974681","294.851","-0.335005","0.655435"
"4554","1518810974691","294.851","-0.335005","0.655435"
"4555","1518810974702","294.851","-0.335005","0.655435"
"4556","1518810974711","294.851","-0.335005","0.655435"
"4557","1518810974721","294.851","-0.335005","0.655435"
"4558","1518810974732","294.851","-0.335005","0.655435"
"4559","1518810974741","294.851","-0.335005","0.655435"
"4560","1518810974752","294.851","-0.335005","0.655435"
"4561","1518810974760","294.851","-0.335005","0.655435"
"4562","1518810974771","294.851","-0.335005","0.655435"
"4563","1518810974781","294.851","-0.335268","0.655875"
"4564","1518810974792","294.851","-0.335504","0.65657"
"4565","1518810974801","294.851","-0.335802","0.657168"
"4566","1518810974811","294.851","-0.335802","0.657168"
"4567","1518810974822","294.851","-0.335802","0.657168"
"4568","1518810974834","294.851","-0.335802","0.657168"
"4569","1518810974840","294.851","-0.335802","0.657168"
"4570","1518810974852","294.851","-0.335802","0.657168"
"4571","1518810974861","294.851","-0.335802","0.657168"
"4572","1518810974871","294.851","-0.335802","0.657168"
"4573","1518810974881","294.851","-0.335821","0.6565"
"4574","1518810974890","294.851","-0.335936","0.655894"
"4575","1518810974900","294.851","-0.33614","0.654936"
"4576","1518810974912","294.851","-0.336378","0.654137"
"4577","1518810974921","294.851","-0.336652","0.653496"
"4578","1518810974931","294.851","-0.336926","0.652854"
"4579","1518810974942","294.851","-0.337022","0.652916"
"4580","1518810974952","294.851","-0.336926","0.652854"
"4581","1518810974962","294.851","-0.337022","0.652916"
"4582","1518810974972","294.851","-0.336926","0.652854"
"4583","1518810974981","294.851","-0.337022","0.652916"
"4584","1518810974992","294.851","-0.336926","0.652854"
"4585","1518810975002","294.851","-0.337022","0.652916"
"4586","1518810975012","294.851","-0.336926","0.652854"
"4587","1518810975023","294.851","-0.337022","0.652916"
"4588","1518810975033","294.851","-0.336926","0.652854"
"4589","1518810975042","294.851","-0.337022","0.652916"
"4590","1518810975052","294.851","-0.336926","0.652854"
"4591","1518810975062","294.851","-0.337022","0.652916"
"4592","1518810975072","294.851","-0.337296","0.652275"
"4593","1518810975082","294.851","-0.337666","0.651695"
"4594","1518810975092","294.851","-0.338125","0.650765"
"4595","1518810975102","294.851","-0.338109","0.649939"
"4596","1518810975112","294.851","-0.338128","0.649271"
"4597","1518810975122","294.851","-0.338147","0.648603"
"4598","1518810975132","294.851","-0.338323","0.647901"
"4599","1518810975142","294.851","-0.338324","0.6479"
"4600","1518810975152","294.851","-0.338323","0.647901"
"4601","1518810975162","294.851","-0.338324","0.6479"
"4602","1518810975172","294.851","-0.338323","0.647901"
"4603","1518810975182","294.851","-0.338324","0.6479"
"4604","1518810975192","294.851","-0.338323","0.647901"
"4605","1518810975202","294.851","-0.338779","0.648463"
"4606","1518810975212","294.851","-0.339209","0.649282"
"4607","1518810975222","294.851","-0.339672","0.650258"
"4608","1518810975232","294.851","-0.339882","0.651208"
"4609","1518810975241","294.851","-0.340187","0.652219"
"4610","1518810975252","294.851","-0.3403","0.653107"
"4611","1518810975262","294.851","-0.340378","0.653836"
"4612","1518810975272","294.851","-0.340378","0.653837"
"4613","1518810975282","294.851","-0.340378","0.653836"
"4614","1518810975292","294.851","-0.340378","0.653837"
"4615","1518810975301","294.851","-0.340378","0.653836"
"4616","1518810975312","294.851","-0.340378","0.653837"
"4617","1518810975322","294.851","-0.340378","0.653836"
"4618","1518810975333","294.851","-0.340378","0.653837"
"4619","1518810975342","294.851","-0.340378","0.653836"
"4620","1518810975352","294.851","-0.339798","0.653467"
"4621","1518810975362","294.851","-0.339798","0.653467"
"4622","1518810975371","294.851","-0.339798","0.653467"
"4623","1518810975383","294.851","-0.339798","0.653467"
"4624","1518810975393","294.851","-0.339428","0.654046"
"4625","1518810975402","294.851","-0.339023","0.654467"
"4626","1518810975413","294.851","-0.339023","0.654467"
"4627","1518810975423","294.851","-0.338908","0.655074"
"4628","1518810975433","294.851","-0.338889","0.655742"
"4629","1518810975443","294.851","-0.338932","0.656312"
"4630","1518810975453","294.851","-0.33901","0.657043"
"4631","1518810975462","294.851","-0.339053","0.657613"
"4632","1518810975473","294.851","-0.339052","0.657614"
"4633","1518810975483","294.851","-0.339053","0.657613"
"4634","1518810975493","294.851","-0.339052","0.657614"
"4635","1518810975503","294.851","-0.339053","0.657613"
"4636","1518810975514","294.851","-0.339052","0.657614"
"4637","1518810975522","294.851","-0.339053","0.657613"
"4638","1518810975533","294.851","-0.339071","0.656946"
"4639","1518810975543","294.851","-0.339072","0.656945"
"4640","1518810975553","294.851","-0.339071","0.656946"
"4641","1518810975563","294.851","-0.339072","0.656945"
"4642","1518810975573","294.851","-0.339283","0.656401"
"4643","1518810975583","294.851","-0.339283","0.656401"
"4644","1518810975593","294.851","-0.339283","0.656401"
"4645","1518810975603","294.851","-0.339283","0.656401"
"4646","1518810975613","294.851","-0.339283","0.656401"
"4647","1518810975623","294.851","-0.339283","0.656401"
"4648","1518810975633","294.851","-0.339283","0.656401"
"4649","1518810975643","294.851","-0.339581","0.657"
"4650","1518810975653","294.851","-0.339755","0.657791"
"4651","1518810975663","294.851","-0.339745","0.658872"
"4652","1518810975673","294.851","-0.338977","0.660286"
"4653","1518810975684","294.851","-0.337859","0.661611"
"4654","1518810975693","294.851","-0.336512","0.662654"
"4655","1518810975702","294.851","-0.335","0.66332"
"4656","1518810975713","294.851","-0.333892","0.663564"
"4657","1518810975723","294.851","-0.333057","0.663166"
"4658","1518810975733","294.851","-0.332478","0.662796"
"4659","1518810975743","294.851","-0.332111","0.661882"
"4660","1518810975753","294.851","-0.331832","0.660615"
"4661","1518810975763","294.851","-0.331711","0.659314"
"4662","1518810975773","294.851","-0.331714","0.65782"
"4663","1518810975782","294.851","-0.331346","0.656906"
"4664","1518810975792","294.851","-0.330705","0.656632"
"4665","1518810975803","294.851","-0.330705","0.656632"
"4666","1518810975812","294.851","-0.330705","0.656632"
"4667","1518810975823","294.851","-0.330705","0.656632"
"4668","1518810975835","294.851","-0.330686","0.6573"
"4669","1518810975842","294.851","-0.330764","0.658029"
"4670","1518810975853","294.851","-0.330877","0.658917"
"4671","1518810975863","294.851","-0.331148","0.65977"
"4672","1518810975873","294.851","-0.33148","0.660527"
"4673","1518810975883","294.851","-0.331936","0.66109"
"4674","1518810975893","294.851","-0.331936","0.66109"
"4675","1518810975902","294.851","-0.331936","0.66109"
"4676","1518810975913","294.851","-0.331936","0.66109"
"4677","1518810975923","294.851","-0.331936","0.66109"
"4678","1518810975932","294.851","-0.331233","0.660913"
"4679","1518810975942","294.851","-0.329318","0.660505"
"4680","1518810975953","294.851","-0.326858","0.659885"
"4681","1518810975963","294.851","-0.323985","0.659274"
"4682","1518810975972","294.851","-0.320734","0.658829"
"4683","1518810975982","294.851","-0.316939","0.658171"
"4684","1518810975993","294.851","-0.313398","0.657541"
"4685","1518810976002","294.851","-0.310657","0.657149"
"4686","1518810976013","294.851","-0.308513","0.656459"
"4687","1518810976022","294.851","-0.307169","0.656009"
"4688","1518810976033","294.851","-0.306088","0.655999"
"4689","1518810976042","294.851","-0.305447","0.655725"
"4690","1518810976053","294.851","-0.305447","0.655725"
"4691","1518810976063","294.851","-0.305447","0.655725"
"4692","1518810976073","294.851","-0.30615","0.655902"
"4693","1518810976082","294.851","-0.306852","0.656079"
"4694","1518810976092","294.851","-0.307494","0.656352"
"4695","1518810976102","294.851","-0.308328","0.656749"
"4696","1518810976113","294.851","-0.308969","0.657023"
"4697","1518810976123","294.851","-0.308969","0.657023"
"4698","1518810976133","294.851","-0.308414","0.657892"
"4699","1518810976142","294.851","-0.307314","0.658549"
"4700","1518810976152","294.851","-0.305924","0.659022"
"4701","1518810976163","294.851","-0.304377","0.659529"
"4702","1518810976173","294.851","-0.302284","0.659824"
"4703","1518810976183","294.851","-0.300184","0.659705"
"4704","1518810976193","294.851","-0.29818","0.659649"
"4705","1518810976202","294.851","-0.29674","0.659137"
"4706","1518810976212","294.851","-0.295643","0.6583"
"4707","1518810976222","294.851","-0.294924","0.657296"
"4708","1518810976233","294.851","-0.294618","0.656285"
"4709","1518810976242","294.851","-0.294374","0.655177"
"4710","1518810976253","294.851","-0.294447","0.653999"
"4711","1518810976263","294.851","-0.294747","0.653103"
"4712","1518810976272","294.851","-0.295179","0.652428"
"4713","1518810976283","294.851","-0.295584","0.652006"
"4714","1518810976293","294.851","-0.295584","0.652006"
"4715","1518810976302","294.851","-0.296252","0.652025"
"4716","1518810976313","294.851","-0.296989","0.652361"
"4717","1518810976323","294.851","-0.297542","0.652986"
"4718","1518810976333","294.851","-0.29769","0.654032"
"4719","1518810976343","294.851","-0.297459","0.655244"
"4720","1518810976353","294.851","-0.297325","0.656519"
"4721","1518810976363","294.851","-0.296909","0.658021"
"4722","1518810976373","294.851","-0.296652","0.659488"
"4723","1518810976383","294.851","-0.296613","0.660824"
"4724","1518810976392","294.851","-0.296699","0.661966"
"4725","1518810976403","294.851","-0.296699","0.661966"
"4726","1518810976413","294.851","-0.296699","0.661966"
"4727","1518810976422","294.851","-0.296699","0.661966"
"4728","1518810976433","294.851","-0.297069","0.661387"
"4729","1518810976442","294.851","-0.297529","0.660457"
"4730","1518810976452","294.851","-0.298172","0.659236"
"4731","1518810976462","294.851","-0.298816","0.658015"
"4732","1518810976473","294.851","-0.29946","0.656795"
"4733","1518810976483","294.851","-0.300262","0.65554"
"4734","1518810976493","294.851","-0.301037","0.654539"
"4735","1518810976503","294.851","-0.301785","0.653793"
"4736","1518810976513","294.851","-0.302638","0.653522"
"4737","1518810976523","294.851","-0.303245","0.653638"
"4738","1518810976533","294.851","-0.304017","0.654131"
"4739","1518810976543","294.851","-0.304763","0.65488"
"4740","1518810976553","294.851","-0.305386","0.655821"
"4741","1518810976562","294.851","-0.306008","0.656762"
"4742","1518810976572","294.851","-0.306692","0.657608"
"4743","1518810976582","294.851","-0.307341","0.658294"
"4744","1518810976593","294.851","-0.308114","0.658788"
"4745","1518810976602","294.851","-0.308913","0.659027"
"4746","1518810976615","294.851","-0.309677","0.659107"
"4747","1518810976622","294.851","-0.310372","0.658871"
"4748","1518810976633","294.851","-0.311059","0.658222"
"4749","1518810976643","294.851","-0.311834","0.657222"
"4750","1518810976653","294.851","-0.312636","0.655966"
"4751","1518810976663","294.851","-0.313465","0.654456"
"4752","1518810976673","294.851","-0.314259","0.652787"
"4753","1518810976683","294.851","-0.315053","0.651119"
"4754","1518810976692","294.851","-0.315847","0.64945"
"4755","1518810976703","294.851","-0.316676","0.64794"
"4756","1518810976713","294.851","-0.31732","0.64672"
"4757","1518810976722","294.851","-0.317945","0.646167"
"4758","1518810976733","294.851","-0.318578","0.646028"
"4759","1518810976742","294.851","-0.319281","0.646204"
"4760","1518810976752","294.851","-0.319772","0.646926"
"4761","1518810976762","294.851","-0.320174","0.647999"
"4762","1518810976773","294.851","-0.320735","0.649037"
"4763","1518810976784","294.851","-0.321198","0.650013"
"4764","1518810976793","294.851","-0.321821","0.650955"
"4765","1518810976802","294.851","-0.32225","0.651773"
"4766","1518810976812","294.851","-0.322768","0.65224"
"4767","1518810976823","294.851","-0.322768","0.65224"
"4768","1518810976836","294.851","-0.322768","0.65224"
"4769","1518810976842","294.851","-0.323331","0.651784"
"4770","1518810976853","294.851","-0.323886","0.650915"
"4771","1518810976862","294.851","-0.324372","0.649729"
"4772","1518810976872","294.851","-0.324603","0.648517"
"4773","1518810976882","294.851","-0.324895","0.647208"
"4774","1518810976893","294.851","-0.324871","0.645969"
"4775","1518810976903","294.851","-0.324662","0.645019"
"4776","1518810976913","294.851","-0.324662","0.645019"
"4777","1518810976922","294.851","-0.324662","0.645019"
"4778","1518810976932","294.851","-0.324662","0.645019"
"4779","1518810976942","294.851","-0.324662","0.645019"
"4780","1518810976953","294.851","-0.324662","0.645019"
"4781","1518810976963","294.851","-0.324662","0.645019"
"4782","1518810976973","294.851","-0.324643","0.645687"
"4783","1518810976982","294.851","-0.324756","0.646575"
"4784","1518810976992","294.851","-0.325","0.647683"
"4785","1518810977002","294.851","-0.325306","0.648694"
"4786","1518810977013","294.851","-0.325611","0.649705"
"4787","1518810977023","294.851","-0.325979","0.65062"
"4788","1518810977033","294.851","-0.326469","0.651342"
"4789","1518810977042","294.851","-0.326925","0.651905"
"4790","1518810977052","294.851","-0.326925","0.651905"
"4791","1518810977062","294.851","-0.326925","0.651905"
"4792","1518810977073","294.851","-0.326925","0.651905"
"4793","1518810977083","294.851","-0.326925","0.651905"
"4794","1518810977093","294.851","-0.327199","0.651264"
"4795","1518810977102","294.851","-0.327376","0.650561"
"4796","1518810977112","294.851","-0.327553","0.649858"
"4797","1518810977123","294.851","-0.327634","0.649094"
"4798","1518810977133","294.851","-0.327907","0.648452"
"4799","1518810977143","294.851","-0.328181","0.647811"
"4800","1518810977153","294.851","-0.328181","0.647811"
"4801","1518810977162","294.851","-0.328181","0.647811"
"4802","1518810977172","294.851","-0.328181","0.647811"
"4803","1518810977183","294.851","-0.32832","0.648444"
"4804","1518810977193","294.851","-0.328653","0.649201"
"4805","1518810977202","294.851","-0.32902","0.650116"
"4806","1518810977212","294.851","-0.32945","0.650934"
"4807","1518810977222","294.851","-0.329914","0.65191"
"4808","1518810977232","294.851","-0.330405","0.652632"
"4809","1518810977242","294.851","-0.330861","0.653195"
"4810","1518810977253","294.851","-0.331343","0.653504"
"4811","1518810977262","294.851","-0.331343","0.653504"
"4812","1518810977272","294.851","-0.331343","0.653504"
"4813","1518810977282","294.851","-0.331907","0.653048"
"4814","1518810977293","294.851","-0.332497","0.652337"
"4815","1518810977302","294.851","-0.333052","0.651468"
"4816","1518810977312","294.851","-0.333414","0.650475"
"4817","1518810977322","294.851","-0.333529","0.649869"
"4818","1518810977337","294.851","-0.333529","0.649869"
"4819","1518810977345","294.851","-0.333529","0.649869"
"4820","1518810977357","294.851","-0.332827","0.649692"
"4821","1518810977362","294.851","-0.332194","0.649832"
"4822","1518810977372","294.851","-0.331472","0.650322"
"4823","1518810977382","294.851","-0.331005","0.65084"
"4824","1518810977392","294.851","-0.330732","0.651481"
"4825","1518810977402","294.851","-0.330493","0.652281"
"4826","1518810977412","294.851","-0.330413","0.653045"
"4827","1518810977422","294.851","-0.330464","0.65403"
"4828","1518810977432","294.851","-0.330638","0.654821"
"4829","1518810977442","294.851","-0.330847","0.655771"
"4830","1518810977453","294.851","-0.33118","0.656527"
"4831","1518810977462","294.851","-0.331512","0.657284"
"4832","1518810977472","294.851","-0.331512","0.657284"
"4833","1518810977482","294.851","-0.331512","0.657284"
"4834","1518810977493","294.851","-0.331512","0.657284"
"4835","1518810977502","294.851","-0.331512","0.657284"
"4836","1518810977513","294.851","-0.331512","0.657284"
"4837","1518810977522","294.851","-0.331512","0.657284"
"4838","1518810977532","294.851","-0.331512","0.657284"
"4839","1518810977542","294.851","-0.331593","0.656519"
"4840","1518810977552","294.851","-0.331832","0.65572"
"4841","1518810977562","294.851","-0.331692","0.655087"
"4842","1518810977573","294.851","-0.331692","0.655087"
"4843","1518810977582","294.851","-0.331692","0.655087"
"4844","1518810977592","294.851","-0.331692","0.655087"
"4845","1518810977602","294.851","-0.331692","0.655087"
"4846","1518810977613","294.851","-0.331692","0.655087"
"4847","1518810977622","294.851","-0.331692","0.655087"
"4848","1518810977632","294.851","-0.331692","0.655087"
"4849","1518810977642","294.851","-0.331928","0.655781"
"4850","1518810977652","294.851","-0.332226","0.65638"
"4851","1518810977662","294.851","-0.332585","0.656881"
"4852","1518810977673","294.851","-0.332585","0.656881"
"4853","1518810977682","294.851","-0.332585","0.656881"
"4854","1518810977693","294.851","-0.332585","0.656881"
"4855","1518810977702","294.851","-0.332585","0.656881"
"4856","1518810977712","294.851","-0.332585","0.656881"
"4857","1518810977722","294.851","-0.332585","0.656881"
"4858","1518810977733","294.851","-0.332585","0.656881"
"4859","1518810977742","294.851","-0.332955","0.656302"
"4860","1518810977753","294.851","-0.332955","0.656302"
"4861","1518810977762","294.851","-0.332955","0.656302"
"4862","1518810977772","294.851","-0.332955","0.656302"
"4863","1518810977782","294.851","-0.332955","0.656302"
"4864","1518810977793","294.851","-0.332955","0.656302"
"4865","1518810977802","294.851","-0.332955","0.656302"
"4866","1518810977813","294.851","-0.332955","0.656302"
"4867","1518810977826","294.851","-0.332955","0.656302"
"4868","1518810977841","294.851","-0.332955","0.656302"
"4869","1518810977841","294.851","-0.332955","0.656302"
"4870","1518810977852","294.851","-0.332955","0.656302"
"4871","1518810977862","294.851","-0.333315","0.656804"
"4872","1518810977872","294.851","-0.333613","0.657402"
"4873","1518810977881","294.851","-0.334069","0.657965"
"4874","1518810977892","294.851","-0.334069","0.657965"
"4875","1518810977901","294.851","-0.334069","0.657965"
"4876","1518810977913","294.851","-0.334069","0.657965"
"4877","1518810977922","294.851","-0.334069","0.657965"
"4878","1518810977933","294.851","-0.334069","0.657965"
